date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-23,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-24,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-25,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-26,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-27,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-28,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-29,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-30,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-31,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-09,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-10,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-11,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-12,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-13,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-14,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-15,06001,Alameda,CA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-16,06001,Alameda,CA,0,0,,,,,,2.78571,1.85714,4.17857,2.78571,1.85714,4.17857,1.66677e-06,1.11118e-06,2.50015e-06,2.78571,1.85714,4.17857,1.66677e-06,1.11118e-06,2.50015e-06
2020-02-17,06001,Alameda,CA,0,0,,,,,,2.75,1.83334,4.125,5.53571,3.69048,8.30357,3.31216e-06,2.20811e-06,4.96824e-06,5.53571,3.69048,8.30357,3.31216e-06,2.20811e-06,4.96824e-06
2020-02-18,06001,Alameda,CA,0,0,,,,,,2.71429,1.80952,4.07143,8.25,5.5,12.375,4.93619e-06,3.2908e-06,7.40429e-06,8.25,5.5,12.375,4.93619e-06,3.2908e-06,7.40429e-06
2020-02-19,06001,Alameda,CA,0,0,,,,,,3.32143,2.21429,4.98214,11.5714,7.71429,17.3571,6.92349e-06,4.61566e-06,1.03852e-05,11.5714,7.71429,17.3571,6.92349e-06,4.61566e-06,1.03852e-05
2020-02-20,06001,Alameda,CA,0,0,,,,,,3.65714,2.4381,5.48571,15.2286,10.1524,22.8429,9.11165e-06,6.07444e-06,1.36675e-05,15.2286,10.1524,22.8429,9.11165e-06,6.07444e-06,1.36675e-05
2020-02-21,06001,Alameda,CA,0,0,,,,,,3.85714,2.57143,5.78571,19.0857,12.7238,28.6286,1.14195e-05,7.61299e-06,1.71292e-05,19.0857,12.7238,28.6286,1.14195e-05,7.61299e-06,1.71292e-05
2020-02-22,06001,Alameda,CA,0,0,,,,,,3.97959,2.65306,5.96939,23.0653,15.3769,34.598,1.38006e-05,9.20039e-06,2.07009e-05,23.0653,15.3769,34.598,1.38006e-05,9.20039e-06,2.07009e-05
2020-02-23,06001,Alameda,CA,0,0,,,,,,4.88776,3.25851,7.33163,27.9531,18.6354,41.9296,1.67251e-05,1.115e-05,2.50876e-05,27.9531,18.6354,41.9296,1.67251e-05,1.115e-05,2.50876e-05
2020-02-24,06001,Alameda,CA,0,0,,,,,,5.76531,3.84354,8.64796,33.7184,22.4789,50.5776,2.01746e-05,1.34497e-05,3.02619e-05,33.7184,22.4789,50.5776,2.01746e-05,1.34497e-05,3.02619e-05
2020-02-25,06001,Alameda,CA,0,0,,,,,,7.22449,4.81633,10.8367,40.9429,27.2952,61.4143,2.44972e-05,1.63315e-05,3.67458e-05,40.9429,27.2952,61.4143,2.44972e-05,1.63315e-05,3.67458e-05
2020-02-26,06001,Alameda,CA,0,0,,,,,,9.15306,6.10204,13.7296,50.0959,33.3973,75.1439,2.99737e-05,1.99825e-05,4.49606e-05,50.0959,33.3973,75.1439,2.99737e-05,1.99825e-05,4.49606e-05
2020-02-27,06001,Alameda,CA,0,0,,,,,,11.0527,7.36845,16.579,61.1486,40.7657,91.7229,3.65868e-05,2.43912e-05,5.48802e-05,61.1486,40.7657,91.7229,3.65868e-05,2.43912e-05,5.48802e-05
2020-02-28,06001,Alameda,CA,0,0,,,,,,14.767,9.84464,22.1504,75.9155,50.6104,113.873,4.54223e-05,3.02815e-05,6.81334e-05,75.9155,50.6104,113.873,4.54223e-05,3.02815e-05,6.81334e-05
2020-02-29,06001,Alameda,CA,0,0,,,,,,20.4608,13.6406,30.6912,96.3764,64.2509,144.565,5.76645e-05,3.8443e-05,8.64968e-05,96.3764,64.2509,144.565,5.76645e-05,3.8443e-05,8.64968e-05
2020-03-01,06001,Alameda,CA,0,0,,,,,,25.5323,17.0215,38.2984,121.909,81.2724,182.863,7.29411e-05,4.86274e-05,0.000109412,121.909,81.2724,182.863,7.29411e-05,4.86274e-05,0.000109412
2020-03-02,06001,Alameda,CA,0,0,,,,,,32.3486,21.5657,48.5229,151.472,100.981,227.207,9.06294e-05,6.04196e-05,0.000135944,154.257,102.838,231.386,9.22961e-05,6.15308e-05,0.000138444
