date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-23,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-24,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-25,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-26,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-27,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-28,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-29,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-30,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-31,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-09,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-10,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-11,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-12,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-13,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-14,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-15,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-16,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-17,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-18,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-19,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-20,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-21,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-22,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-23,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-24,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-25,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-26,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-27,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-28,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-29,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-01,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-02,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-03,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-04,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-05,22001,Acadia,LA,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-06,22001,Acadia,LA,0,0,,,,,,1.42857,0.952381,2.14286,1.42857,0.952381,2.14286,2.30248e-05,1.53498e-05,3.45371e-05,1.42857,0.952381,2.14286,2.30248e-05,1.53498e-05,3.45371e-05
2020-03-07,22001,Acadia,LA,0,0,,,,,,2.07143,1.38095,3.10714,3.5,2.33333,5.25,5.64107e-05,3.76071e-05,8.4616e-05,3.5,2.33333,5.25,5.64107e-05,3.76071e-05,8.4616e-05
2020-03-08,22001,Acadia,LA,0,0,,,,,,2.2381,1.49206,3.35714,5.7381,3.8254,8.60714,9.24828e-05,6.16552e-05,0.000138724,5.7381,3.8254,8.60714,9.24828e-05,6.16552e-05,0.000138724
2020-03-09,22001,Acadia,LA,0,0,,,,,,2.58929,1.72619,3.88393,8.32738,5.55159,12.4911,0.000134215,8.94768e-05,0.000201323,8.32738,5.55159,12.4911,0.000134215,8.94768e-05,0.000201323
2020-03-10,22001,Acadia,LA,0,0,,,,,,3.9,2.6,5.85,12.2274,8.15159,18.3411,0.000197073,0.000131382,0.000295609,12.2274,8.15159,18.3411,0.000197073,0.000131382,0.000295609
2020-03-11,22001,Acadia,LA,0,0,,,,,,4.86081,3.24054,7.29122,17.0882,11.3921,25.6323,0.000275416,0.000183611,0.000413124,17.0882,11.3921,25.6323,0.000275416,0.000183611,0.000413124
2020-03-12,22001,Acadia,LA,0,0,,,,,,5.48949,3.65966,8.23423,22.5777,15.0518,33.8665,0.000363892,0.000242595,0.000545838,22.5777,15.0518,33.8665,0.000363892,0.000242595,0.000545838
