date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-23,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-24,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-25,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-26,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-27,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-28,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-29,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-30,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-31,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-09,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-10,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-11,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-12,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-13,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-14,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-15,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-16,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-17,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-18,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-19,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-20,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-21,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-22,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-23,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-24,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-25,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-26,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-27,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-28,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-29,34001,Atlantic,NJ,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-01,34001,Atlantic,NJ,0,0,,,,,,9.11524,6.07684,13.6729,9.11524,6.07684,13.6729,3.45706e-05,2.30472e-05,5.18561e-05,9.11524,6.07684,13.6729,3.45706e-05,2.30472e-05,5.18561e-05
2020-03-02,34001,Atlantic,NJ,0,0,,,,,,9.25472,6.16982,13.8821,18.37,12.2467,27.555,6.96703e-05,4.64469e-05,0.000104505,18.37,12.2467,27.555,6.96703e-05,4.64469e-05,0.000104505
2020-03-03,34001,Atlantic,NJ,0,0,,,,,,9.23159,6.1544,13.8474,27.6015,18.4011,41.4023,0.000104682,6.97882e-05,0.000157023,27.6015,18.4011,41.4023,0.000104682,6.97882e-05,0.000157023
2020-03-04,34001,Atlantic,NJ,0,0,,,,,,9.97958,6.65306,14.9694,37.5811,25.0541,56.3717,0.000142531,9.50208e-05,0.000213796,37.5811,25.0541,56.3717,0.000142531,9.50208e-05,0.000213796
2020-03-05,34001,Atlantic,NJ,0,0,,,,,,11.0316,7.35443,16.5475,48.6128,32.4086,72.9192,0.00018437,0.000122913,0.000276555,48.6128,32.4086,72.9192,0.00018437,0.000122913,0.000276555
2020-03-06,34001,Atlantic,NJ,0,0,,,,,,12.2158,8.14389,18.3238,60.8286,40.5524,91.2429,0.0002307,0.0001538,0.00034605,60.8286,40.5524,91.2429,0.0002307,0.0001538,0.00034605
2020-03-07,34001,Atlantic,NJ,0,0,,,,,,12.0187,8.01246,18.028,72.8473,48.5649,109.271,0.000276282,0.000184188,0.000414423,72.8473,48.5649,109.271,0.000276282,0.000184188,0.000414423
2020-03-08,34001,Atlantic,NJ,0,0,,,,,,12.9502,8.6335,19.4254,85.7975,57.1984,128.696,0.000325397,0.000216932,0.000488096,85.7975,57.1984,128.696,0.000325397,0.000216932,0.000488096
2020-03-09,34001,Atlantic,NJ,0,0,,,,,,13.4024,8.93493,20.1036,99.1999,66.1333,148.8,0.000376228,0.000250819,0.000564342,99.1999,66.1333,148.8,0.000376228,0.000250819,0.000564342
2020-03-10,34001,Atlantic,NJ,0,0,,,,,,14.9188,9.94587,22.3782,114.119,76.0792,171.178,0.000432809,0.000288539,0.000649214,114.119,76.0792,171.178,0.000432809,0.000288539,0.000649214
2020-03-11,34001,Atlantic,NJ,0,0,,,,,,16.5123,11.0082,24.7684,130.631,87.0874,195.947,0.000495434,0.000330289,0.000743151,130.631,87.0874,195.947,0.000495434,0.000330289,0.000743151
2020-03-12,34001,Atlantic,NJ,0,0,,,,,,19.1711,12.7807,28.7566,149.802,99.8681,224.703,0.000568143,0.000378762,0.000852214,149.802,99.8681,224.703,0.000568143,0.000378762,0.000852214
2020-03-13,34001,Atlantic,NJ,0,0,,,,,,22.4377,14.9584,33.6565,172.24,114.827,258.36,0.00065324,0.000435493,0.00097986,172.24,114.827,258.36,0.00065324,0.000435493,0.00097986
2020-03-14,34001,Atlantic,NJ,0,0,,,,,,27.7766,18.5177,41.6649,200.016,133.344,300.025,0.000758586,0.000505724,0.00113788,200.016,133.344,300.025,0.000758586,0.000505724,0.00113788
2020-03-15,34001,Atlantic,NJ,0,0,,,,,,33.3429,22.2286,50.0143,233.359,155.573,350.039,0.000885043,0.000590029,0.00132756,233.359,155.573,350.039,0.000885043,0.000590029,0.00132756
2020-03-16,34001,Atlantic,NJ,0,0,,,,,,42.658,28.4387,63.987,266.902,177.935,400.353,0.00101226,0.000674838,0.00151839,276.017,184.012,414.026,0.00104683,0.000697886,0.00157024
2020-03-17,34001,Atlantic,NJ,0,0,,,,,,55.9193,37.2795,83.8788,313.567,209.044,470.35,0.00118924,0.000792826,0.00178386,331.937,221.291,497.905,0.00125891,0.000839273,0.00188836
