date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,49001,Beaver,UT,0,0,,,,,,,,,,,,,,,,,,,,,,
