date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-23,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-24,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-25,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-26,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-27,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-28,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-29,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-30,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-01-31,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-01,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-02,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-03,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-04,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-05,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-06,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-07,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-08,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-09,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-10,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-11,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-12,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-13,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-14,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-15,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-16,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-17,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-18,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-19,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-20,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-21,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-22,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-23,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-24,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-25,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-26,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-27,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-28,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-29,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-01,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-02,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-03,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-04,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-05,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-06,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-07,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-08,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-09,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-10,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-11,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-12,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-13,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-14,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-15,24001,Allegany,MD,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-16,24001,Allegany,MD,0,0,,,,,,,1.09058,0.727051,1.63587,1.09058,0.727051,1.63587,1.54876e-05,1.03251e-05,2.32315e-05,1.09058,0.727051,1.63587,1.54876e-05,1.03251e-05,2.32315e-05
2020-03-17,24001,Allegany,MD,0,0,,,,,,,1.64213,1.09475,2.46319,2.73271,1.8218,4.09906,3.8808e-05,2.5872e-05,5.82121e-05,2.73271,1.8218,4.09906,3.8808e-05,2.5872e-05,5.82121e-05
2020-03-18,24001,Allegany,MD,0,0,,,,,,,2.21932,1.47955,3.32899,4.95203,3.30135,7.42805,7.03253e-05,4.68836e-05,0.000105488,4.95203,3.30135,7.42805,7.03253e-05,4.68836e-05,0.000105488
2020-03-19,24001,Allegany,MD,0,0,,,,,,,3.32095,2.21397,4.98142,8.27298,5.51532,12.4095,0.000117487,7.83248e-05,0.000176231,8.27298,5.51532,12.4095,0.000117487,7.83248e-05,0.000176231
2020-03-20,24001,Allegany,MD,0,0,,,,,,,3.99047,2.66032,5.98571,12.2635,8.17563,18.3952,0.000174157,0.000116105,0.000261236,12.2635,8.17563,18.3952,0.000174157,0.000116105,0.000261236
2020-03-21,24001,Allegany,MD,0,0,,,,,,,4.63806,3.09204,6.95709,16.9015,11.2677,25.3523,0.000240024,0.000160016,0.000360036,16.9015,11.2677,25.3523,0.000240024,0.000160016,0.000360036
2020-03-22,24001,Allegany,MD,0,0,,,,,,,4.93972,3.29314,7.40958,21.8412,14.5608,32.7619,0.000310174,0.000206783,0.000465262,21.8412,14.5608,32.7619,0.000310174,0.000206783,0.000465262
2020-03-23,24001,Allegany,MD,0,0,,,,,,,5.92063,3.94709,8.88095,27.7619,18.5079,41.6428,0.000394255,0.000262837,0.000591383,27.7619,18.5079,41.6428,0.000394255,0.000262837,0.000591383
2020-03-24,24001,Allegany,MD,0,0,,,,,,,6.91744,4.61163,10.3762,34.6793,23.1195,52.019,0.000492492,0.000328328,0.000738738,34.6793,23.1195,52.019,0.000492492,0.000328328,0.000738738
2020-03-25,24001,Allegany,MD,0,0,,,,,,,7.7523,5.1682,11.6284,42.4316,28.2877,63.6474,0.000602585,0.000401723,0.000903877,42.4316,28.2877,63.6474,0.000602585,0.000401723,0.000903877
2020-03-26,24001,Allegany,MD,0,0,,,,,,,7.97088,5.31392,11.9563,50.4025,33.6016,75.6038,0.000715782,0.000477188,0.00107367,50.4025,33.6016,75.6038,0.000715782,0.000477188,0.00107367
2020-03-27,24001,Allegany,MD,0,0,,,,,,,8.50695,5.6713,12.7604,58.9094,39.2729,88.3642,0.000836592,0.000557728,0.00125489,58.9094,39.2729,88.3642,0.000836592,0.000557728,0.00125489
2020-03-28,24001,Allegany,MD,0,0,,,,,,,9.04044,6.02696,13.5607,67.9499,45.2999,101.925,0.000964978,0.000643318,0.00144747,67.9499,45.2999,101.925,0.000964978,0.000643318,0.00144747
2020-03-29,24001,Allegany,MD,0,0,,,,,,,9.96021,6.64014,14.9403,77.9101,51.94,116.865,0.00110643,0.000737617,0.00165964,77.9101,51.94,116.865,0.00110643,0.000737617,0.00165964
