date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-02-11,25001,Barnstable,MA,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,25001,Barnstable,MA,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,25001,Barnstable,MA,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,25001,Barnstable,MA,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,25001,Barnstable,MA,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,25001,Barnstable,MA,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,25001,Barnstable,MA,0,0,,,,,,,,2.03879,1.35919,3.05819,2.03879,1.35919,3.05819,9.57224e-06,6.38147e-06,1.43584e-05,2.03879,1.35919,3.05819,9.57224e-06,6.38147e-06,1.43584e-05
2020-02-18,25001,Barnstable,MA,0,0,,,,,,,,2.91656,1.94437,4.37484,4.95535,3.30356,7.43303,2.32657e-05,1.55104e-05,3.48985e-05,4.95535,3.30356,7.43303,2.32657e-05,1.55104e-05,3.48985e-05
2020-02-19,25001,Barnstable,MA,0,0,,,,,,,5,4.29207,2.86138,6.43811,9.24743,6.16494,13.8711,4.34172e-05,2.89448e-05,6.51258e-05,9.24743,6.16494,13.8711,4.34172e-05,2.89448e-05,6.51258e-05
2020-02-20,25001,Barnstable,MA,0,0,,,,,,,5,5.77726,3.85151,8.66589,15.0247,10.0165,22.537,7.05418e-05,4.70278e-05,0.000105813,15.0247,10.0165,22.537,7.05418e-05,4.70278e-05,0.000105813
2020-02-21,25001,Barnstable,MA,0,0,,,,,,,5,7.9885,5.32567,11.9828,23.0132,15.3421,34.5198,0.000108048,7.20321e-05,0.000162072,23.0132,15.3421,34.5198,0.000108048,7.20321e-05,0.000162072
2020-02-22,25001,Barnstable,MA,0,0,,,,,,,5,11.2131,7.4754,16.8197,34.2263,22.8175,51.3394,0.000160694,0.00010713,0.000241042,34.2263,22.8175,51.3394,0.000160694,0.00010713,0.000241042
2020-02-23,25001,Barnstable,MA,0,0,,,,,,,5,16.0009,10.6673,24.0014,50.2272,33.4848,75.3408,0.00023582,0.000157213,0.000353729,50.2272,33.4848,75.3408,0.00023582,0.000157213,0.000353729
2020-02-24,25001,Barnstable,MA,0,0,,,,,,,5,24.9532,16.6355,37.4298,75.1804,50.1203,112.771,0.000352976,0.000235317,0.000529464,75.1804,50.1203,112.771,0.000352976,0.000235317,0.000529464
2020-02-25,25001,Barnstable,MA,0,0,,,,,,,4.9656,36.2493,24.1662,54.3739,111.43,74.2865,167.145,0.000523169,0.000348779,0.000784753,111.43,74.2865,167.145,0.000523169,0.000348779,0.000784753
2020-02-26,25001,Barnstable,MA,0,0,,,,,,,4.77356,49.2173,32.8116,73.826,160.647,107.098,240.971,0.000754247,0.000502831,0.00113137,160.647,107.098,240.971,0.000754247,0.000502831,0.00113137
2020-02-27,25001,Barnstable,MA,0,0,,,,,,,4.48309,62.7415,41.8277,94.1123,223.389,148.926,335.083,0.00104882,0.000699215,0.00157323,223.389,148.926,335.083,0.00104882,0.000699215,0.00157323
2020-02-28,25001,Barnstable,MA,0,0,,,,,,,4.12301,76.1515,50.7676,114.227,299.54,199.693,449.31,0.00140636,0.000937571,0.00210954,299.54,199.693,449.31,0.00140636,0.000937571,0.00210954
2020-02-29,25001,Barnstable,MA,0,0,,,,,,,3.71795,91.2215,60.8143,136.832,390.762,260.508,586.142,0.00183465,0.0012231,0.00275197,390.762,260.508,586.142,0.00183465,0.0012231,0.00275197
2020-03-01,25001,Barnstable,MA,0,0,,,,,,,3.2847,107.543,71.6953,161.314,498.304,332.203,747.457,0.00233957,0.00155971,0.00350935,498.304,332.203,747.457,0.00233957,0.00155971,0.00350935
2020-03-02,25001,Barnstable,MA,0,0,,,,,,,2.83056,122.032,81.3544,183.047,620.336,413.557,930.504,0.00291251,0.00194168,0.00436877,620.336,413.557,930.504,0.00291251,0.00194168,0.00436877
2020-03-03,25001,Barnstable,MA,0,0,,,,,,,2.39493,135.805,90.5367,203.708,754.102,502.735,1131.15,0.00354055,0.00236037,0.00531083,756.141,504.094,1134.21,0.00355013,0.00236675,0.00532519
2020-03-04,25001,Barnstable,MA,0,0,,,,,,,2.10675,149.813,99.8752,224.719,900.999,600.666,1351.5,0.00423024,0.00282016,0.00634536,905.954,603.969,1358.93,0.0042535,0.00283567,0.00638026
2020-03-05,25001,Barnstable,MA,0,0,,,,,,,1.90653,166.115,110.744,249.173,1062.82,708.548,1594.23,0.00499001,0.00332667,0.00748501,1072.07,714.713,1608.1,0.00503343,0.00335562,0.00755014
2020-03-06,25001,Barnstable,MA,0,0,,,,,,,1.76557,183.873,122.582,275.81,1240.92,827.279,1861.38,0.00582618,0.00388412,0.00873927,1255.94,837.295,1883.91,0.00589672,0.00393115,0.00884508
2020-03-07,25001,Barnstable,MA,0,0,,,,,,,1.6568,199.939,133.293,299.909,1432.87,955.246,2149.3,0.0067274,0.00448493,0.0100911,1455.88,970.588,2183.82,0.00683545,0.00455696,0.0102532
2020-03-08,25001,Barnstable,MA,0,0,,,,,,,1.56119,212.571,141.714,318.857,1634.23,1089.48,2451.34,0.00767278,0.00511519,0.0115092,1668.45,1112.3,2502.68,0.00783348,0.00522232,0.0117502
2020-03-09,25001,Barnstable,MA,0,0,,,,,,,1.4694,223.622,149.081,335.434,1841.85,1227.9,2762.77,0.00864758,0.00576505,0.0129714,1892.07,1261.38,2838.11,0.0088834,0.00592226,0.0133251
2020-03-10,25001,Barnstable,MA,0,0,,,,,,,1.37906,233.082,155.388,349.624,2049.98,1366.65,3074.97,0.00962476,0.0064165,0.0144371,2125.16,1416.77,3187.74,0.00997773,0.00665182,0.0149666
2020-03-11,25001,Barnstable,MA,0,0,,,,,,,1.28514,238.678,159.119,358.018,2252.41,1501.6,3378.61,0.0105752,0.00705011,0.0158628,2363.84,1575.89,3545.76,0.0110983,0.00739889,0.0166475
2020-03-12,25001,Barnstable,MA,1,0,0.142857,0,0.00716846,15.5,10.3333,23.25,1.18833,235.628,157.085,353.442,2438.82,1625.88,3658.23,0.0114504,0.00763359,0.0171756,2599.46,1732.98,3899.2,0.0122046,0.00813642,0.018307
2020-03-13,25001,Barnstable,MA,2,0,0.285714,0,0.0109472,15,10,22.5,1.09133,229.017,152.678,343.526,2605.09,1736.73,3907.64,0.0122311,0.00815403,0.0183466,2828.48,1885.65,4242.72,0.0132799,0.00885325,0.0199198
2020-03-14,25001,Barnstable,MA,4,0,0.571429,0,0.0125165,14.5,9.66667,21.75,0.999685,219.366,146.244,329.05,2748.31,1832.2,4122.46,0.0129035,0.0086023,0.0193552,3047.85,2031.9,4571.77,0.0143098,0.00953987,0.0214647
2020-03-15,25001,Barnstable,MA,6,0,0.857143,0,0.015534,14,9.33333,21,0.916445,206.887,137.925,310.331,2863.97,1909.31,4295.96,0.0134465,0.00896434,0.0201698,3254.73,2169.82,4882.1,0.0152812,0.0101874,0.0229218
2020-03-16,25001,Barnstable,MA,11,0,1.57143,0,0.0152636,13.5,9,20.25,0.848593,194.208,129.472,291.312,2950.64,1967.09,4425.96,0.0138534,0.0092356,0.0207801,3448.94,2299.29,5173.42,0.016193,0.0107953,0.0242895
2020-03-17,25001,Barnstable,MA,19,0,2.71429,0,0.0129032,13,8.66667,19.5,0.796365,179.455,119.637,269.183,3008.06,2005.37,4512.1,0.014123,0.00941534,0.0211845,3628.4,2418.93,5442.6,0.0170355,0.011357,0.0255533
2020-03-18,25001,Barnstable,MA,34,0,4.85714,0,0.0126101,12.5,8.33333,18.75,0.760751,163.834,109.223,245.751,3036.09,2024.06,4554.14,0.0142546,0.00950307,0.0213819,3792.23,2528.15,5688.35,0.0178047,0.0118698,0.0267071
2020-03-19,25001,Barnstable,MA,49,0,6.85714,0,0.0153547,12,8,18,0.745798,154.332,102.888,231.498,3040.61,2027.07,4560.92,0.0142758,0.00951722,0.0214138,3946.56,2631.04,5919.85,0.0185293,0.0123529,0.027794
2020-03-20,25001,Barnstable,MA,65,0,9,0,0.0168374,11.5,7.66667,17.25,0.750409,147.257,98.1715,220.886,3021.75,2014.5,4532.63,0.0141873,0.00945819,0.021281,4093.82,2729.21,6140.73,0.0192207,0.0128138,0.0288311
2020-03-21,25001,Barnstable,MA,76,0,10.2857,0,0.0202939,11,7.33333,16.5,0.769245,142.095,94.7302,213.143,2979.97,1986.65,4469.96,0.0139911,0.00932743,0.0209867,4235.92,2823.94,6353.88,0.0198879,0.0132586,0.0298318
2020-03-22,25001,Barnstable,MA,84,0,11.1429,0,0.0239857,10.5,7,15.75,0.803617,140.504,93.6693,210.756,2920.54,1947.03,4380.81,0.0137121,0.00914139,0.0205681,4376.42,2917.61,6564.63,0.0205475,0.0136984,0.0308213
2020-03-23,25001,Barnstable,MA,111,0,14.2857,0,0.0264103,10,6.66667,15,0.847129,138.596,92.3976,207.894,2846.56,1897.71,4269.85,0.0133648,0.00890985,0.0200472,4515.02,3010.01,6772.53,0.0211983,0.0141322,0.0317974
2020-03-24,25001,Barnstable,MA,147,0,18.2857,0,0.0400374,9.5,6.33333,14.25,0.896623,137.889,91.9258,206.833,2760.83,1840.55,4141.25,0.0129623,0.0086415,0.0194434,4652.9,3101.94,6979.36,0.0218456,0.0145638,0.0327685
2020-03-25,25001,Barnstable,MA,175,1,20.1429,0.142857,0.0638667,9,6,13.5,0.950495,140.775,93.8503,211.163,2668.52,1779.02,4002.79,0.0125289,0.00835258,0.0187933,4793.68,3195.79,7190.52,0.0225066,0.0150044,0.0337599
2020-03-26,25001,Barnstable,MA,212,1,23.2857,0.142857,0.0788778,8.5,5.66667,12.75,1.00046,143.249,95.4994,214.874,2573.09,1715.4,3859.64,0.0120808,0.00805388,0.0181212,4936.93,3291.29,7405.4,0.0231792,0.0154528,0.0347688
2020-03-27,25001,Barnstable,MA,256,2,27.2857,0.285714,0.10345,8,5.33333,12,1.04136,148.686,99.1238,223.028,2486.15,1657.43,3729.23,0.0116726,0.00778175,0.0175089,5085.61,3390.41,7628.42,0.0238772,0.0159182,0.0358159
2020-03-28,25001,Barnstable,MA,277,2,28.7143,0.285714,0.13398,8.65513,5.77009,12.9827,1.0757,153.672,102.448,230.508,2410.81,1607.2,3616.21,0.0113189,0.00754591,0.0169783,5239.29,3492.86,7858.93,0.0245987,0.0163992,0.0368981
2020-03-29,25001,Barnstable,MA,287,2,29,0.285714,0.152661,8.97711,5.98474,13.4657,1.09581,156.19,104.126,234.285,2347.63,1565.09,3521.44,0.0110223,0.00734817,0.0165334,5395.48,3596.98,8093.22,0.0253321,0.016888,0.0379981
2020-03-30,25001,Barnstable,MA,319,2,29.7143,0.285714,0.167452,9.17911,6.1194,13.7687,1.10393,159.387,106.258,239.08,2300.13,1533.42,3450.19,0.0107992,0.00719949,0.0161988,5554.86,3703.24,8332.3,0.0260804,0.0173869,0.0391206
2020-03-31,25001,Barnstable,MA,347,2,28.5714,0.285714,0.174356,9.1993,6.13287,13.799,1.09801,162.429,108.286,243.643,2268.35,1512.23,3402.52,0.01065,0.00710002,0.015975,5717.29,3811.53,8575.94,0.026843,0.0178953,0.0402645
2020-04-01,25001,Barnstable,MA,378,3,29,0.285714,0.182026,9.23127,6.15418,13.8469,1.07387,163.067,108.711,244.6,2251.96,1501.31,3377.94,0.0105731,0.00704872,0.0158596,5880.36,3920.24,8820.54,0.0276086,0.0184057,0.0414129
2020-04-02,25001,Barnstable,MA,409,3,28.1429,0.285714,0.195021,9.3602,6.24013,14.0403,1.03865,163.65,109.1,245.475,2251.78,1501.19,3377.67,0.0105722,0.00704815,0.0158583,6044.01,4029.34,9066.02,0.028377,0.018918,0.0425655
2020-04-03,25001,Barnstable,MA,417,6,23,0.571429,0.202417,9.37554,6.25036,14.0633,0.99782,158.822,105.881,238.234,2256.27,1504.18,3384.4,0.0105933,0.0070622,0.01589,6202.83,4135.22,9304.25,0.0291226,0.0194151,0.043684
2020-04-04,25001,Barnstable,MA,432,6,22.1429,0.571429,0.20282,9.2638,6.17587,13.8957,0.95119,149.785,99.8568,224.678,2258.8,1505.86,3388.19,0.0106052,0.00707012,0.0159078,6352.62,4235.08,9528.93,0.0298259,0.0198839,0.0447389
2020-04-05,25001,Barnstable,MA,436,6,21.2857,0.571429,0.19598,9.02692,6.01795,13.5404,0.908762,143.943,95.9619,215.914,2260.64,1507.1,3390.97,0.0106138,0.0070759,0.0159208,6496.56,4331.04,9744.84,0.0305017,0.0203345,0.0457526
2020-04-06,25001,Barnstable,MA,452,7,19,0.714286,0.19964,8.98141,5.98761,13.4721,0.876274,138.019,92.0126,207.028,2258.16,1505.44,3387.24,0.0106022,0.00706812,0.0159033,6634.58,4423.05,9951.87,0.0311497,0.0207665,0.0467246
2020-04-07,25001,Barnstable,MA,478,10,18.7143,1.14286,0.203413,8.93866,5.95911,13.408,0.853116,132.143,88.0954,198.215,2251.71,1501.14,3377.56,0.0105719,0.00704792,0.0158578,6766.72,4511.15,10150.1,0.0317701,0.0211801,0.0476552
2020-04-08,25001,Barnstable,MA,496,11,16.8571,1.14286,0.203087,8.82805,5.88537,13.2421,0.84837,127.014,84.6762,190.522,2240.83,1493.89,3361.25,0.0105208,0.00701388,0.0157812,6893.74,4595.82,10340.6,0.0323665,0.0215776,0.0485497
2020-04-09,25001,Barnstable,MA,510,11,14.4286,1.14286,0.215241,8.92449,5.94966,13.3867,0.856765,125.448,83.632,188.172,2225.5,1483.67,3338.26,0.0104489,0.00696591,0.0156733,7019.18,4679.46,10528.8,0.0329555,0.0219703,0.0494332
2020-04-10,25001,Barnstable,MA,539,11,17.4286,0.714286,0.217449,8.85757,5.90505,13.2864,0.875952,123.034,82.0228,184.552,2205.29,1470.19,3307.94,0.010354,0.00690263,0.0155309,7142.22,4761.48,10713.3,0.0335331,0.0223554,0.0502997
2020-04-11,25001,Barnstable,MA,548,15,16.5714,1.28571,0.226227,8.89323,5.92882,13.3398,0.903039,125.12,83.4133,187.68,2181.72,1454.48,3272.59,0.0102433,0.00682887,0.015365,7267.34,4844.89,10901,0.0341206,0.022747,0.0511809
2020-04-12,25001,Barnstable,MA,559,16,17.5714,1.42857,0.265452,9.36029,6.24019,14.0404,0.935197,124.87,83.2465,187.305,2152.92,1435.28,3229.38,0.0101081,0.00673872,0.0151621,7392.21,4928.14,11088.3,0.0347068,0.0231379,0.0520603
2020-04-13,25001,Barnstable,MA,569,16,16.7143,1.28571,0.267422,9.2835,6.189,13.9252,0.954358,124.563,83.0419,186.844,2121.29,1414.2,3181.94,0.00995959,0.00663973,0.0149394,7516.77,5011.18,11275.2,0.0352917,0.0235278,0.0529375
2020-04-14,25001,Barnstable,MA,594,16,16.5714,0.857143,0.247521,8.90993,5.93995,13.3649,0.964649,125.082,83.3883,187.624,2086.99,1391.33,3130.49,0.00979853,0.00653235,0.0146978,7641.85,5094.57,11462.8,0.0358789,0.0239193,0.0538184
2020-04-15,25001,Barnstable,MA,624,18,18.2857,1,0.236112,8.65635,5.7709,12.9845,0.960993,126.09,84.0597,189.134,2050.65,1367.1,3075.98,0.00962792,0.00641861,0.0144419,7767.94,5178.63,11651.9,0.0364709,0.0243139,0.0547064
2020-04-16,25001,Barnstable,MA,643,18,19,1,0.230686,8.49051,5.66034,12.7358,0.944003,121.572,81.0483,182.359,2009.16,1339.44,3013.74,0.0094331,0.00628873,0.0141497,7889.51,5259.68,11834.3,0.0370417,0.0246945,0.0555626
2020-04-17,25001,Barnstable,MA,704,18,23.5714,1,0.224571,8.31852,5.54568,12.4778,0.913146,115.727,77.1511,173.59,1961.23,1307.49,2941.85,0.0092081,0.00613873,0.0138122,8005.24,5336.83,12007.9,0.0375851,0.0250567,0.0563776
2020-04-18,25001,Barnstable,MA,710,20,23.1429,0.714286,0.224971,8.24093,5.49395,12.3614,0.875569,109.734,73.156,164.601,1912.14,1274.76,2868.22,0.00897763,0.00598508,0.0134664,8114.98,5409.98,12172.5,0.0381003,0.0254002,0.0571504
2020-04-19,25001,Barnstable,MA,714,21,22.1429,0.714286,0.214206,8.0107,5.34047,12.0161,0.830387,103.321,68.8809,154.982,1865.68,1243.79,2798.52,0.00875947,0.00583965,0.0131392,8218.3,5478.86,12327.5,0.0385854,0.0257236,0.0578781
2020-04-20,25001,Barnstable,MA,730,21,23,0.714286,0.20067,7.7431,5.16207,11.6146,0.790853,96.4208,64.2805,144.631,1818.16,1212.11,2727.24,0.00853635,0.0056909,0.0128045,8314.72,5543.14,12472.1,0.0390381,0.0260254,0.0585571
2020-04-21,25001,Barnstable,MA,746,22,21.7143,0.857143,0.20532,7.73573,5.15715,11.6036,0.76032,89.2397,59.4932,133.86,1769.38,1179.59,2654.07,0.00830733,0.00553822,0.012461,8403.96,5602.64,12605.9,0.0394571,0.0263047,0.0591856
2020-04-22,25001,Barnstable,MA,772,22,21.1429,0.571429,0.193843,7.50346,5.0023,11.2552,0.738698,81.9992,54.6661,122.999,1719.24,1146.16,2578.85,0.00807191,0.00538127,0.0121079,8485.96,5657.3,12728.9,0.039842,0.0265614,0.0597631
2020-04-23,25001,Barnstable,MA,808,22,23.5714,0.571429,0.194219,7.44077,4.96051,11.1612,0.728256,76.2546,50.8364,114.382,1668.48,1112.32,2502.71,0.00783359,0.00522239,0.0117504,8562.21,5708.14,12843.3,0.0402001,0.0268,0.0603001
2020-04-24,25001,Barnstable,MA,816,22,16,0.571429,0.194202,7.37419,4.91613,11.0613,0.73129,73.6734,49.1156,110.51,1616.7,1077.8,2425.05,0.0075905,0.00506033,0.0113858,8635.88,5757.26,12953.8,0.040546,0.0270306,0.060819
2020-04-25,25001,Barnstable,MA,843,37,19,2.42857,0.187513,7.2172,4.81146,10.8258,0.741895,70.3485,46.899,105.523,1564.01,1042.68,2346.02,0.00734314,0.00489543,0.0110147,8706.23,5804.16,13059.4,0.0408763,0.0272508,0.0613144
2020-04-26,25001,Barnstable,MA,847,37,19,2.28571,0.17789,7.02108,4.68072,10.5316,0.755325,67.1916,44.7944,100.787,1506.09,1004.06,2259.13,0.00707116,0.00471411,0.0106067,8773.42,5848.95,13160.1,0.0411917,0.0274611,0.0617876
2020-04-27,25001,Barnstable,MA,859,39,18.4286,2.57143,0.175327,6.92612,4.61741,10.3892,0.772273,64.4463,42.9642,96.6694,1445.66,963.775,2168.5,0.00678747,0.00452498,0.0101812,8837.87,5891.91,13256.8,0.0414943,0.0276629,0.0622415
2020-04-28,25001,Barnstable,MA,874,39,18.2857,2.42857,0.169533,6.78771,4.52514,10.1816,0.789123,61.6349,41.09,92.4524,1382.74,921.824,2074.1,0.00649202,0.00432801,0.00973803,8899.51,5933,13349.3,0.0417837,0.0278558,0.0626755
2020-04-29,25001,Barnstable,MA,936,40,23.4286,2.57143,0.171749,6.76353,4.50902,10.1453,0.810824,59.1283,39.4189,88.6925,1316.78,877.854,1975.17,0.00618236,0.00412157,0.00927354,8958.63,5972.42,13438,0.0420613,0.0280409,0.063092
2020-04-30,25001,Barnstable,MA,951,43,20.4286,3,0.1531,6.44636,4.29757,9.66954,0.838647,57.2313,38.1542,85.847,1247.92,831.949,1871.88,0.00585907,0.00390605,0.0087886,9015.87,6010.58,13523.8,0.04233,0.02822,0.063495
2020-05-01,25001,Barnstable,MA,976,45,22.8571,3.28571,0.140115,6.20583,4.13722,9.30875,0.872922,55.836,37.224,83.7541,1182.19,788.124,1773.28,0.00555043,0.00370029,0.00832565,9071.7,6047.8,13607.6,0.0425921,0.0283948,0.0638882
2020-05-02,25001,Barnstable,MA,992,46,21.2857,1.28571,0.13717,6.11517,4.07678,9.17275,0.914674,56.8097,37.8732,85.2146,1123.27,748.847,1684.9,0.00527381,0.00351588,0.00791072,9128.51,6085.67,13692.8,0.0428589,0.0285726,0.0642883
2020-05-03,25001,Barnstable,MA,997,47,21.4286,1.42857,0.13928,6.10112,4.06742,9.15169,0.965235,58.4112,38.9409,87.6169,1071.95,714.631,1607.92,0.00503285,0.00335523,0.00754928,9186.92,6124.61,13780.4,0.0431331,0.0287554,0.0646997
2020-05-04,25001,Barnstable,MA,1015,47,22.2857,1.14286,0.131434,5.94063,3.96042,8.91094,1.01075,60.6574,40.4383,90.9861,1029.28,686.189,1543.92,0.00483254,0.00322169,0.00724881,9247.58,6165.05,13871.4,0.0434179,0.0289453,0.0651269
2020-05-05,25001,Barnstable,MA,1033,48,22.7143,1.28571,0.123654,5.78113,3.85409,8.6717,1.0452,62.9857,41.9905,94.4786,995.848,663.899,1493.77,0.00467556,0.00311704,0.00701334,9310.57,6207.04,13965.9,0.0437136,0.0291424,0.0655705
2020-05-06,25001,Barnstable,MA,1050,55,16.2857,2.14286,0.120043,5.68587,3.79058,8.52881,1.05456,64.5743,43.0495,96.8614,971.182,647.455,1456.77,0.00455976,0.00303984,0.00683964,9375.14,6250.09,14062.7,0.0440168,0.0293445,0.0660252
2020-05-07,25001,Barnstable,MA,1069,57,16.8571,2,0.117292,5.60505,3.7367,8.40757,1.03456,64.3163,42.8775,96.4744,953.5,635.667,1430.25,0.00447673,0.00298449,0.0067151,9439.46,6292.97,14159.2,0.0443188,0.0295459,0.0664782
2020-05-08,25001,Barnstable,MA,1086,61,15.7143,2.28571,0.112657,5.49629,3.66419,8.24443,0.985203,62.6244,41.7496,93.9366,939.869,626.58,1409.8,0.00441274,0.00294183,0.00661911,9502.08,6334.72,14253.1,0.0446128,0.0297419,0.0669192
2020-05-09,25001,Barnstable,MA,1093,66,14.4286,2.85714,0.108795,5.40042,3.60028,8.10063,0.909147,57.4464,38.2976,86.1697,923.642,615.762,1385.46,0.00433655,0.00289104,0.00650483,9559.53,6373.02,14339.3,0.0448825,0.0299217,0.0673238
2020-05-10,25001,Barnstable,MA,1099,68,14.5714,3,0.102791,5.27153,3.51435,7.90729,0.811271,50.8747,33.9165,76.3121,904.169,602.779,1356.25,0.00424512,0.00283008,0.00636768,9610.4,6406.93,14415.6,0.0451214,0.0300809,0.0676821
2020-05-11,25001,Barnstable,MA,1119,73,14.8571,3.71429,0.0990774,5.17945,3.45297,7.76918,0.709005,43.9318,29.2879,65.8977,880.909,587.273,1321.36,0.00413592,0.00275728,0.00620388,9654.33,6436.22,14481.5,0.0453276,0.0302184,0.0679915
2020-05-12,25001,Barnstable,MA,1137,73,14.8571,3.57143,0.0944159,5.07272,3.38181,7.60908,0.610855,36.5418,24.3612,54.8127,853.004,568.67,1279.51,0.0040049,0.00266994,0.00600736,9690.87,6460.58,14536.3,0.0454992,0.0303328,0.0682488
2020-05-13,25001,Barnstable,MA,1153,79,14.7143,3.42857,0.0871551,4.92297,3.28198,7.38446,0.530237,29.5191,19.6794,44.2786,820.888,547.259,1231.33,0.00385412,0.00256941,0.00578118,9720.39,6480.26,14580.6,0.0456378,0.0304252,0.0684567
2020-05-14,25001,Barnstable,MA,1162,82,13.2857,3.57143,0.0867866,4.88819,3.2588,7.33229,0.476779,23.9133,15.9422,35.8699,785.673,523.783,1178.51,0.00368878,0.00245919,0.00553317,9744.31,6496.21,14616.5,0.0457501,0.0305,0.0686251
2020-05-15,25001,Barnstable,MA,1172,86,12.2857,3.57143,0.0822662,4.78467,3.18978,7.177,0.45154,19.5906,13.0604,29.3859,748.033,498.689,1122.05,0.00351206,0.00234137,0.00526808,9763.9,6509.27,14645.9,0.045842,0.0305614,0.0687631
2020-05-16,25001,Barnstable,MA,1174,90,11.5714,3.42857,0.081927,4.7522,3.16813,7.1283,0.456751,16.8144,11.2096,25.2215,709.011,472.674,1063.52,0.00332885,0.00221923,0.00499327,9780.71,6520.48,14671.1,0.045921,0.030614,0.0688815
2020-05-17,25001,Barnstable,MA,1183,93,12,3.57143,0.0811451,4.71295,3.14197,7.06943,0.492161,15.8413,10.5609,23.7619,668.043,445.362,1002.06,0.0031365,0.002091,0.00470475,9796.55,6531.04,14694.8,0.0459954,0.0306636,0.0689931
2020-05-18,25001,Barnstable,MA,1210,95,13,3.14286,0.0832276,4.72162,3.14775,7.08243,0.546741,14.8675,9.91163,22.3012,624.499,416.333,936.748,0.00293206,0.00195471,0.00439809,9811.42,6540.95,14717.1,0.0460652,0.0307101,0.0690978
2020-05-19,25001,Barnstable,MA,1228,96,13,3.28571,0.0838006,4.70545,3.13697,7.05818,0.607468,14.4588,9.63922,21.6882,578.3,385.534,867.45,0.00271515,0.0018101,0.00407273,9825.88,6550.59,14738.8,0.0461331,0.0307554,0.0691996
2020-05-20,25001,Barnstable,MA,1266,98,16.1429,2.71429,0.083454,4.67485,3.11657,7.01228,0.672231,14.0903,9.39352,21.1354,529.405,352.937,794.107,0.00248559,0.00165706,0.00372838,9839.97,6559.98,14760,0.0461992,0.0307995,0.0692988
2020-05-21,25001,Barnstable,MA,1275,99,16.1429,2.42857,0.0789442,4.57771,3.05181,6.86656,0.727387,13.4234,8.94891,20.1351,478.254,318.836,717.381,0.00224543,0.00149695,0.00336814,9853.39,6568.93,14780.1,0.0462622,0.0308415,0.0693934
